customerID,gender,InternetService,Dependents,DeviceProtection,Contract,OnlineBackup,MultipleLines,OnlineSecurity,PaperlessBilling,Partner,PaymentMethod,PhoneService,SeniorCitizen,StreamingMovies,StreamingTV,TechSupport,Sum of tenure,tenure (bins),Sum of TotalCharges,Sum of MonthlyCharges,Churn
1867-TJHTS,Female,Fiber optic,No,No,Month-to-month,No,Yes,Yes,Yes,No,Bank transfer (automatic),Yes,No,No,No,No,58,55,4526.85,79.8,No
1871-MOWRM,Male,Fiber optic,No,No,Month-to-month,No,No,Yes,No,Yes,Bank transfer (automatic),Yes,No,No,No,Yes,12,10,866.45,80.85,Yes
1872-EBWSC,Female,No,No,No internet service,One year,No internet service,No,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,29,25,617.35,20.35,No
1875-QIVME,Female,Fiber optic,No,Yes,Month-to-month,No,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,Yes,2,0,242.8,104.4,Yes
1877-HKBQX,Female,DSL,No,No,One year,No,No,Yes,Yes,No,Mailed check,Yes,No,No,No,Yes,11,10,617.85,54.6,No
1891-FZYSA,Male,Fiber optic,No,No,Month-to-month,Yes,Yes,No,Yes,Yes,Electronic check,Yes,yes,No,Yes,No,69,65,6143.15,89.95,Yes
1891-QRQSA,Male,Fiber optic,Yes,Yes,Two year,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),Yes,yes,Yes,Yes,Yes,64,60,7099,111.6,No
1891-UAWWU,Female,Fiber optic,No,Yes,Month-to-month,No,Yes,No,No,Yes,Electronic check,Yes,yes,No,Yes,No,20,20,1951,90.8,Yes
1894-IGFSG,Female,Fiber optic,No,No,Month-to-month,No,No,No,No,No,Electronic check,Yes,No,Yes,Yes,No,22,20,1907.85,89.25,Yes
1895-QTKDO,Female,DSL,No,No,Month-to-month,No,No,No,No,No,Credit card (automatic),Yes,No,No,No,No,1,0,43.95,43.95,No
1897-OKVMW,Female,DSL,Yes,Yes,Two year,Yes,Yes,Yes,Yes,Yes,Mailed check,Yes,No,Yes,Yes,Yes,64,60,5817.45,90.6,No
1897-RCFUM,Female,No,Yes,No internet service,One year,No internet service,Yes,No internet service,Yes,Yes,Mailed check,Yes,No,No internet service,No internet service,No internet service,39,35,914.6,24.2,No
1898-JSNDC,Female,DSL,No,No,One year,Yes,No,No,Yes,No,Credit card (automatic),Yes,No,No,Yes,No,39,35,2224.5,58.6,No
1899-VXWXM,Male,Fiber optic,No,Yes,One year,Yes,Yes,No,Yes,No,Credit card (automatic),Yes,No,Yes,Yes,No,48,45,5082.8,106.1,Yes
1902-XBTFB,Male,Fiber optic,Yes,Yes,Month-to-month,Yes,No,No,Yes,No,Electronic check,Yes,No,No,Yes,No,22,20,2001.5,89.4,Yes
1904-WAJAA,Female,DSL,Yes,Yes,Two year,Yes,Yes,Yes,No,Yes,Electronic check,Yes,No,No,No,No,24,20,1558.65,64.35,No
1905-OEILC,Female,No,No,No internet service,Month-to-month,No internet service,No,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,1,0,19.5,19.5,No
1907-UBQFC,Male,Fiber optic,No,No,Month-to-month,Yes,No,No,Yes,No,Electronic check,Yes,yes,No,No,No,10,10,688.65,72.85,Yes
1907-YLNYW,Male,DSL,No,Yes,Month-to-month,No,No,Yes,Yes,No,Electronic check,Yes,No,Yes,No,No,8,5,579,66.7,No
1910-FMXJM,Female,Fiber optic,No,No,Month-to-month,No,No,No,No,Yes,Electronic check,Yes,No,Yes,No,No,36,35,2937.65,80.4,No
1915-IOFGU,Female,Fiber optic,No,No,Month-to-month,No,No,No,No,No,Electronic check,Yes,No,No,No,No,1,0,70.5,70.5,Yes
1915-OAKWD,Female,No,Yes,No internet service,One year,No internet service,No,No internet service,Yes,No,Bank transfer (automatic),Yes,No,No internet service,No internet service,No internet service,16,15,360.35,19.3,No
1918-ZBFQJ,Female,Fiber optic,No,Yes,Month-to-month,Yes,No,No,Yes,No,Electronic check,Yes,No,No,No,No,13,10,1111.65,79.25,Yes
1919-RTPQD,Male,DSL,Yes,No,Month-to-month,No,No,No,No,Yes,Electronic check,Yes,No,No,No,No,7,5,333.65,44.75,No
1921-KYSAY,Female,DSL,No,Yes,One year,No,Yes,No,Yes,No,Electronic check,Yes,No,Yes,No,Yes,41,40,2877.05,68.6,No
1925-GMVBW,Female,No,No,No internet service,Month-to-month,No internet service,No,No internet service,No,No,Credit card (automatic),Yes,No,No internet service,No internet service,No internet service,5,5,96.1,20.55,No
1925-LFCZZ,Male,DSL,No,Yes,One year,No,No phone service,No,Yes,No,Bank transfer (automatic),No,yes,Yes,Yes,No,55,55,2743.45,50.05,No
1925-TIBLE,Female,Fiber optic,No,No,Month-to-month,No,Yes,No,Yes,Yes,Electronic check,Yes,No,No,Yes,No,7,5,582.5,86.5,Yes
1926-QUZNN,Female,No,No,No internet service,Two year,No internet service,Yes,No internet service,Yes,Yes,Bank transfer (automatic),Yes,No,No internet service,No internet service,No internet service,72,70,1841.2,25.25,No
1927-QEWMY,Female,No,No,No internet service,Two year,No internet service,No,No internet service,No,Yes,Credit card (automatic),Yes,No,No internet service,No internet service,No internet service,72,70,1502.25,20.5,No
1928-BXYIV,Male,DSL,No,No,Month-to-month,Yes,Yes,Yes,No,No,Electronic check,Yes,No,No,No,No,1,0,61.15,61.15,No
1929-ZCBHE,Male,DSL,Yes,Yes,One year,No,No phone service,Yes,No,Yes,Electronic check,No,No,No,No,Yes,47,45,1794.8,40.3,No
1930-BZLHI,Male,No,No,No internet service,One year,No internet service,No,No internet service,Yes,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,21,20,422.7,20.35,No
1930-QPBVZ,Male,Fiber optic,Yes,No,Two year,Yes,No,Yes,No,Yes,Bank transfer (automatic),Yes,No,Yes,No,Yes,68,65,6683.4,95.1,No
1930-WNXSB,Male,Fiber optic,Yes,No,Month-to-month,Yes,No,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,No,58,55,5305.05,92.85,No
1932-UEDCX,Male,Fiber optic,No,No,Month-to-month,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),Yes,yes,Yes,Yes,No,33,30,3270.25,100.6,No
1934-MKPXS,Male,No,Yes,No internet service,One year,No internet service,No,No internet service,No,Yes,Credit card (automatic),Yes,No,No internet service,No internet service,No internet service,33,30,620.55,20.1,No
1934-SJVJK,Male,No,No,No internet service,Month-to-month,No internet service,No,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,1,0,20.15,20.15,Yes
1935-IMVBB,Male,Fiber optic,No,No,Month-to-month,No,No,No,No,Yes,Mailed check,Yes,No,Yes,Yes,No,56,55,4952.95,89.7,No
1936-CZAKF,Male,DSL,No,No,Two year,Yes,No phone service,No,No,Yes,Credit card (automatic),No,No,Yes,Yes,No,49,45,2409.9,49.65,No
1936-UAFEH,Female,Fiber optic,No,No,Two year,Yes,Yes,Yes,No,No,Credit card (automatic),Yes,No,Yes,Yes,Yes,68,65,7279.35,110.25,No
1937-OTUKY,Female,Fiber optic,No,Yes,Two year,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),Yes,No,No,Yes,Yes,72,70,7015.9,98.2,No
1941-HOSAM,Male,Fiber optic,Yes,No,Month-to-month,No,No,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,No,1,0,90.1,90.1,No
1942-OQFRW,Male,DSL,No,No,Month-to-month,No,No,No,No,No,Electronic check,Yes,No,No,No,No,1,0,44,44,No
1945-XISKS,Female,No,No,No internet service,Two year,No internet service,No,No internet service,No,Yes,Mailed check,Yes,No,No internet service,No internet service,No internet service,67,65,1335.2,19.65,No
1950-KSVVJ,Female,Fiber optic,No,Yes,One year,Yes,Yes,Yes,No,Yes,Mailed check,Yes,No,Yes,Yes,Yes,45,45,5032.25,113.3,No
1951-IEYXM,Male,DSL,Yes,Yes,Two year,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),Yes,No,Yes,Yes,Yes,72,70,6441.85,90.6,No
1952-DVVSW,Female,No,No,No internet service,One year,No internet service,No,No internet service,No,Yes,Mailed check,Yes,No,No internet service,No internet service,No internet service,10,10,184.4,20.1,No
1955-IBMMB,Male,No,No,No internet service,Two year,No internet service,No,No internet service,Yes,No,Bank transfer (automatic),Yes,No,No internet service,No internet service,No internet service,59,55,1192.3,20.2,No
1956-YIFGE,Male,Fiber optic,Yes,Yes,One year,Yes,No,No,Yes,Yes,Mailed check,Yes,No,Yes,Yes,No,22,20,2090.25,100.05,No
1958-RNRKS,Male,DSL,No,No,Month-to-month,No,Yes,No,No,Yes,Electronic check,Yes,No,No,No,No,30,30,1441.95,49.9,No
1960-UOTYM,Male,DSL,Yes,Yes,Two year,Yes,No,Yes,No,Yes,Electronic check,Yes,No,Yes,Yes,No,52,50,4016.3,79.2,No
1960-UYCNN,Male,Fiber optic,No,Yes,Month-to-month,Yes,Yes,No,Yes,No,Electronic check,Yes,No,Yes,No,No,10,10,1021.55,95.25,No
1963-SVUCV,Male,DSL,No,No,Month-to-month,No,No,No,No,No,Electronic check,Yes,No,No,No,No,1,0,45.3,45.3,Yes
1963-VAUKV,Female,No,No,No internet service,Month-to-month,No internet service,No,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,1,0,20.4,20.4,Yes
1964-SVLEA,Male,No,No,No internet service,One year,No internet service,No,No internet service,Yes,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,20,20,415.9,19.7,No
1965-AKTSX,Female,Fiber optic,No,No,Month-to-month,Yes,Yes,No,Yes,No,Electronic check,Yes,yes,No,No,No,14,10,1101.85,78.95,Yes
1965-DDBWU,Male,Fiber optic,No,No,Month-to-month,No,Yes,No,Yes,No,Credit card (automatic),Yes,No,Yes,No,Yes,16,15,1448.6,89.05,Yes
1970-KKFWL,Female,No,No,No internet service,Two year,No internet service,Yes,No internet service,No,No,Bank transfer (automatic),Yes,No,No internet service,No internet service,No internet service,35,35,797.1,23.3,No
1971-DTCZB,Female,DSL,No,Yes,Two year,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),Yes,No,Yes,Yes,Yes,72,70,6468.6,90.95,No
1972-XMUWV,Female,DSL,No,No,Two year,No,No,No,Yes,Yes,Credit card (automatic),Yes,No,No,Yes,Yes,65,65,3808.2,59.8,No
1976-AZZPJ,Male,DSL,No,No,Month-to-month,Yes,No phone service,Yes,No,Yes,Mailed check,No,No,No,No,No,7,5,256.6,34.2,No
1976-CFOCS,Female,DSL,No,No,Month-to-month,No,No,No,No,Yes,Electronic check,Yes,yes,No,No,No,1,0,46,46,Yes
1977-STDKI,Female,Fiber optic,No,No,Month-to-month,Yes,No,No,Yes,No,Electronic check,Yes,yes,No,No,No,1,0,73,73,Yes
1980-KXVPM,Female,Fiber optic,No,No,Month-to-month,No,Yes,No,Yes,No,Credit card (automatic),Yes,yes,No,No,No,3,0,256.25,75.05,Yes
1981-INRFU,Female,Fiber optic,No,No,Month-to-month,No,No,No,Yes,No,Electronic check,Yes,No,No,Yes,No,2,0,164.5,79.75,Yes
1982-FEBTD,Female,No,Yes,No internet service,Two year,No internet service,Yes,No internet service,Yes,Yes,Credit card (automatic),Yes,No,No internet service,No internet service,No internet service,23,20,514.75,25.6,No
1984-FCOWB,Female,Fiber optic,No,Yes,One year,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,Yes,70,70,7674.55,109.5,Yes
1984-GPTEH,Female,No,No,No internet service,Month-to-month,No internet service,Yes,No internet service,No,No,Electronic check,Yes,No,No internet service,No internet service,No internet service,29,25,702,25.15,No
1985-MBRYP,Female,No,No,No internet service,Two year,No internet service,No,No internet service,Yes,No,Bank transfer (automatic),Yes,No,No internet service,No internet service,No internet service,43,40,779.25,19.65,No
1986-PHGZF,Male,DSL,No,No,Month-to-month,Yes,Yes,Yes,Yes,No,Credit card (automatic),Yes,yes,No,No,No,18,15,964.9,58.4,No
1987-AUELQ,Female,No,No,No internet service,Two year,No internet service,Yes,No internet service,No,Yes,Credit card (automatic),Yes,No,No internet service,No internet service,No internet service,71,70,1873.7,25.05,No
1989-PRJHP,Male,Fiber optic,No,No,Month-to-month,No,Yes,No,Yes,Yes,Electronic check,Yes,yes,No,No,No,27,25,1893.95,75.5,Yes
1991-VOPLL,Female,No,No,No internet service,Month-to-month,No internet service,No,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,9,5,157.65,19.05,No
1996-DBMUS,Female,Fiber optic,No,No,Month-to-month,No,No,No,Yes,Yes,Bank transfer (automatic),Yes,yes,No,No,No,48,45,3545.05,70.65,No
1998-VHJHK,Female,No,No,No internet service,One year,No internet service,No,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,27,25,501.35,19.15,No
2000-DHJUY,Female,DSL,No,Yes,Two year,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),Yes,yes,Yes,Yes,Yes,70,70,6474.45,92.2,No
2000-MPKCA,Female,Fiber optic,No,Yes,One year,Yes,Yes,Yes,Yes,No,Electronic check,Yes,No,Yes,Yes,No,58,55,6332.75,107.75,No
2001-EWBQU,Female,Fiber optic,No,Yes,Two year,Yes,Yes,No,No,No,Electronic check,Yes,No,Yes,Yes,No,60,60,6333.8,104.7,No
2001-MCUUW,Male,Fiber optic,No,Yes,Two year,Yes,Yes,No,No,No,Electronic check,Yes,No,Yes,Yes,Yes,46,45,4903.2,108.65,No
2002-MZHWP,Female,No,No,No internet service,Month-to-month,No internet service,No,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,1,0,20.5,20.5,Yes
2003-CKLOR,Male,Fiber optic,No,Yes,Month-to-month,Yes,No,No,No,No,Electronic check,Yes,No,Yes,Yes,No,66,65,6710.5,99.5,Yes
2004-OCQXK,Female,Fiber optic,No,No,Month-to-month,No,No,No,Yes,No,Electronic check,Yes,No,Yes,No,No,1,0,81.95,81.95,Yes
2005-DWQZJ,Female,No,Yes,No internet service,Two year,No internet service,No,No internet service,No,Yes,Mailed check,Yes,No,No internet service,No internet service,No internet service,8,5,201.7,19.05,No
2007-QVGAW,Female,No,Yes,No internet service,Two year,No internet service,No,No internet service,Yes,Yes,Bank transfer (automatic),Yes,No,No internet service,No internet service,No internet service,68,65,1292.65,19.35,No
2011-TRQYE,Male,DSL,No,Yes,Month-to-month,Yes,No phone service,No,Yes,No,Credit card (automatic),No,No,No,No,No,18,15,600,33.5,Yes
2012-NWRPA,Female,Fiber optic,No,Yes,Month-to-month,No,Yes,No,Yes,Yes,Electronic check,Yes,yes,Yes,Yes,No,11,10,1131.2,99.55,Yes
2013-SGDXK,Female,Fiber optic,No,No,Month-to-month,Yes,No,No,No,No,Electronic check,Yes,No,No,Yes,No,1,0,84.3,84.3,Yes
2014-MKGMH,Female,Fiber optic,No,Yes,One year,No,Yes,No,Yes,No,Electronic check,Yes,No,Yes,Yes,No,46,45,4674.4,101.1,No
2017-CCBLH,Female,No,No,No internet service,Two year,No internet service,No,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,8,5,141.6,20,No
2018-PZKMU,Male,Fiber optic,Yes,Yes,Month-to-month,No,No,No,No,Yes,Electronic check,Yes,No,Yes,Yes,Yes,9,5,970.45,103.1,No
2018-QKYGT,Male,Fiber optic,Yes,No,Month-to-month,No,No,No,Yes,Yes,Electronic check,Yes,No,Yes,No,No,1,0,81.05,81.05,No
2019-HDCZY,Male,Fiber optic,No,Yes,Two year,No,Yes,No,No,Yes,Electronic check,Yes,No,Yes,Yes,No,63,60,6296.75,102.6,No
2023-VQFDL,Male,No,No,No internet service,Month-to-month,No internet service,No,No internet service,No,No,Electronic check,Yes,No,No internet service,No internet service,No internet service,18,15,348.8,19,No
2024-BASKD,Female,Fiber optic,No,Yes,Month-to-month,No,No,No,Yes,No,Mailed check,Yes,No,No,No,No,1,0,74.6,74.6,Yes
2025-JKFWI,Male,Fiber optic,No,No,Month-to-month,No,Yes,No,Yes,No,Mailed check,Yes,No,Yes,Yes,Yes,13,10,1301.7,99,Yes
2026-TGDHM,Female,Fiber optic,No,No,Month-to-month,No,No,No,Yes,No,Electronic check,Yes,No,Yes,No,No,7,5,523.15,79.3,Yes
2027-CWDNU,Male,Fiber optic,Yes,No,Month-to-month,No,No,No,Yes,Yes,Electronic check,Yes,No,Yes,No,Yes,18,15,1601.5,85.6,No
2027-DNKIV,Male,DSL,Yes,Yes,One year,No,No,Yes,Yes,Yes,Mailed check,Yes,No,No,No,Yes,37,35,2203.1,58.75,No
2027-FECZV,Male,Fiber optic,No,Yes,Month-to-month,Yes,Yes,No,Yes,No,Electronic check,Yes,No,Yes,Yes,No,12,10,1253.9,106.7,Yes
2027-OAQQC,Female,DSL,No,Yes,Month-to-month,No,No phone service,No,Yes,No,Bank transfer (automatic),No,No,Yes,Yes,No,43,40,2076.2,49.05,Yes
2027-WKXMW,Female,Fiber optic,No,Yes,Month-to-month,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,Yes,63,60,6871.7,108.75,No
2030-BTZRO,Male,No,Yes,No internet service,Two year,No internet service,No,No internet service,Yes,Yes,Credit card (automatic),Yes,No,No internet service,No internet service,No internet service,6,5,107.6,20.4,No
2034-CGRHZ,Male,Fiber optic,No,Yes,Month-to-month,Yes,Yes,No,Yes,No,Credit card (automatic),Yes,yes,Yes,Yes,No,24,20,2496.7,102.95,Yes
2034-GDRCN,Female,Fiber optic,No,No,Month-to-month,No,No,No,Yes,No,Electronic check,Yes,No,Yes,Yes,No,2,0,168.2,90.4,Yes
2037-SGXHH,Male,Fiber optic,Yes,Yes,Month-to-month,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,No,Yes,No,38,35,3624.3,94.65,Yes
2037-XJFUP,Male,Fiber optic,No,Yes,One year,No,No,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,No,33,30,3036.75,95.8,Yes
2038-LLMLM,Female,Fiber optic,No,Yes,Month-to-month,No,Yes,No,Yes,No,Electronic check,Yes,No,Yes,Yes,Yes,48,45,4946.05,103.85,No
2038-OEQZH,Male,Fiber optic,No,Yes,Month-to-month,No,No,No,No,No,Electronic check,Yes,No,Yes,No,No,4,0,308.1,86.05,No
2038-YSEZE,Female,DSL,No,No,Month-to-month,Yes,Yes,Yes,No,No,Mailed check,Yes,No,No,No,Yes,29,25,1801.1,67.45,No
2039-JONDJ,Male,DSL,No,No,One year,Yes,No,Yes,No,No,Bank transfer (automatic),Yes,No,No,No,No,27,25,1477.65,55.45,No
2040-LDIWQ,Male,DSL,Yes,Yes,Two year,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),Yes,No,Yes,Yes,Yes,65,65,5324.5,84.2,No
2040-OBMLJ,Male,Fiber optic,No,No,One year,No,Yes,No,No,No,Credit card (automatic),Yes,No,No,No,Yes,31,30,2548.65,81.7,No
2040-VZIKE,Female,Fiber optic,No,No,Month-to-month,No,Yes,Yes,Yes,Yes,Mailed check,Yes,No,Yes,Yes,No,49,45,4847.35,100.85,No
2040-XBAVJ,Male,Fiber optic,Yes,Yes,Two year,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),Yes,No,Yes,Yes,Yes,72,70,8100.55,114.45,No
2041-JIJCI,Female,DSL,No,No,Month-to-month,Yes,Yes,No,Yes,No,Electronic check,Yes,No,Yes,No,No,5,5,370.25,64,No
2043-WVTQJ,Male,DSL,No,Yes,Month-to-month,No,No,Yes,No,Yes,Mailed check,Yes,No,No,No,No,1,0,55.7,55.7,No
2045-BMBTJ,Female,DSL,No,Yes,Month-to-month,Yes,No phone service,Yes,Yes,No,Bank transfer (automatic),No,yes,Yes,Yes,No,33,30,1884.65,59.45,No
2049-BAFNW,Female,DSL,No,Yes,Month-to-month,No,No phone service,No,No,No,Mailed check,No,No,No,No,Yes,1,0,35.9,35.9,No
2050-ONYDQ,Female,No,Yes,No internet service,Two year,No internet service,Yes,No internet service,No,Yes,Credit card (automatic),Yes,No,No internet service,No internet service,No internet service,65,65,1654.85,26,No
2054-PJOCK,Female,DSL,No,Yes,One year,No,Yes,No,No,No,Credit card (automatic),Yes,No,Yes,Yes,Yes,60,60,4847.05,80.55,No
2055-BFOCC,Male,DSL,No,Yes,One year,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),Yes,yes,Yes,Yes,Yes,63,60,5329.55,84,No
2055-PDADH,Female,Fiber optic,No,No,Month-to-month,No,No,No,Yes,No,Electronic check,Yes,yes,No,No,No,3,0,204.7,70.4,Yes
2055-SIFSS,Female,DSL,No,No,Month-to-month,No,Yes,No,No,Yes,Bank transfer (automatic),Yes,yes,No,No,No,55,55,2838.55,51.65,No
2056-EVGZL,Male,Fiber optic,Yes,Yes,One year,Yes,No,No,No,Yes,Credit card (automatic),Yes,No,Yes,Yes,Yes,68,65,7322.5,105.75,No
2057-BOYKM,Female,Fiber optic,No,Yes,Two year,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),Yes,yes,No,No,Yes,72,70,6827.5,96.6,No
2057-ZBLPD,Female,Fiber optic,No,No,Month-to-month,No,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,No,No,21,20,1808.7,86.5,Yes
2058-DCJBE,Male,Fiber optic,No,No,Month-to-month,No,No,No,Yes,No,Electronic check,Yes,No,No,No,No,5,5,324.6,69.75,Yes
2061-VVFST,Female,No,No,No internet service,Month-to-month,No internet service,No,No internet service,No,Yes,Bank transfer (automatic),Yes,No,No internet service,No internet service,No internet service,37,35,805.2,19.5,No
2065-MMKGR,Female,DSL,No,No,One year,No,Yes,No,Yes,No,Credit card (automatic),Yes,No,Yes,Yes,No,29,25,2080.1,71,No
2067-QYTCF,Female,Fiber optic,No,Yes,Month-to-month,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,Yes,64,60,6953.4,111.15,No
2068-WWXQZ,Male,No,No,No internet service,Two year,No internet service,No,No internet service,No,No,Bank transfer (automatic),Yes,No,No internet service,No internet service,No internet service,46,45,902,20.05,No
2070-FNEXE,Female,Fiber optic,No,No,Month-to-month,No,No,Yes,No,No,Bank transfer (automatic),Yes,yes,No,No,No,7,5,503.6,76.45,Yes
2070-XYMFH,Female,Fiber optic,No,Yes,Month-to-month,No,Yes,No,Yes,No,Mailed check,Yes,yes,No,No,No,23,20,1835.3,79.35,No
2072-ZVJJX,Male,No,No,No internet service,Two year,No internet service,Yes,No internet service,No,Yes,Bank transfer (automatic),Yes,No,No internet service,No internet service,No internet service,68,65,1728.2,25.25,No
2073-QBVBI,Female,DSL,No,No,One year,Yes,No phone service,No,No,Yes,Mailed check,No,No,No,No,Yes,41,40,1391.65,35.45,No
2074-GKOWZ,Male,Fiber optic,Yes,No,Month-to-month,No,No,No,Yes,Yes,Bank transfer (automatic),Yes,No,Yes,Yes,No,2,0,185.55,89.55,Yes
2074-GUHPQ,Female,Fiber optic,Yes,Yes,Month-to-month,Yes,Yes,No,Yes,No,Credit card (automatic),Yes,No,No,No,Yes,17,15,1556.85,92.7,No
2075-PUEPR,Male,No,Yes,No internet service,Two year,No internet service,No,No internet service,No,Yes,Bank transfer (automatic),Yes,No,No internet service,No internet service,No internet service,55,55,1153.25,19.35,No
2075-RMJIK,Female,DSL,Yes,No,Month-to-month,No,No,Yes,Yes,Yes,Mailed check,Yes,No,No,No,No,5,5,232.55,49.4,No
2077-DDHJK,Female,DSL,No,Yes,Two year,Yes,Yes,Yes,No,Yes,Credit card (automatic),Yes,No,No,No,Yes,68,65,4911.35,70.9,No
2077-MPJQO,Male,Fiber optic,No,No,Month-to-month,No,Yes,No,Yes,Yes,Electronic check,Yes,yes,No,No,No,7,5,533.05,75.4,No
